ID,Case Number,Date,Primary Type,Description,Location Description,Arrest,Domestic,District,Ward,Year,Updated On,Latitude,Longitude
12017567,JD194945,3/25/2020 18:18,BATTERY,AGGRAVATED - HANDGUN,STREET,FALSE,FALSE,15,28,2020,4/1/2020 15:52,41.88564927,-87.75456222
12017818,JD194753,3/25/2020 13:58,ASSAULT,SIMPLE,STREET,FALSE,TRUE,15,29,2020,4/1/2020 15:52,41.87843153,-87.75831405
12017082,JD194593,3/25/2020 9:45,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,18,2,2020,4/1/2020 15:52,41.91244802,-87.6531654
12017133,JD194603,3/25/2020 10:54,THEFT,$500 AND UNDER,RESIDENCE,FALSE,TRUE,7,17,2020,4/1/2020 15:52,41.76983207,-87.66638261
12017457,JD195017,3/25/2020 20:18,NARCOTICS,POSSESS - COCAINE,STREET,TRUE,FALSE,25,31,2020,4/1/2020 15:52,41.92773701,-87.75935611
12017387,JD194909,3/25/2020 17:41,WEAPONS VIOLATION,UNLAWFUL USE - OTHER FIREARM,SIDEWALK,FALSE,FALSE,2,4,2020,4/1/2020 15:52,41.83604997,-87.61821866
12244085,JD457972,12/13/2020 2:00,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,25,36,2020,12/20/2020 15:50,41.9276946,-87.7953698
12017398,JD194961,3/25/2020 19:04,ASSAULT,SIMPLE,SIDEWALK,TRUE,FALSE,14,1,2020,4/1/2020 15:52,41.91429083,-87.71506095
12017980,JD194522,3/25/2020 7:41,CRIMINAL DAMAGE,TO PROPERTY,GAS STATION,FALSE,FALSE,9,12,2020,4/1/2020 15:52,41.82224523,-87.69094813
12016954,JD194395,3/25/2020 0:12,BATTERY,AGGRAVATED - HANDGUN,STREET,FALSE,FALSE,11,24,2020,4/1/2020 15:52,41.87318277,-87.74389459
12019269,JD197014,3/23/2020 23:30,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,FALSE,FALSE,18,2,2020,4/1/2020 15:50,41.91183318,-87.65314254
12018928,JD196577,3/25/2020 16:00,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,6,17,2020,4/1/2020 15:52,41.75516424,-87.66598841
12017155,JD190275,3/19/2020 10:57,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,11,28,2020,4/1/2020 15:50,41.88453457,-87.73834784
12244514,JD458418,12/13/2020 23:20,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,24,50,2020,12/20/2020 15:50,41.99841365,-87.68503326
12449166,JE332944,6/20/2021 16:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,8,17,2021,8/12/2021 16:59,41.77354985,-87.69970477
12244382,JD458342,12/13/2020 19:45,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,TRUE,FALSE,7,6,2020,12/20/2020 15:50,41.75909206,-87.64426084
12017296,JD194730,3/25/2020 0:30,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,6,21,2020,4/1/2020 15:52,41.74465043,-87.62914223
13030104,JG209177,3/30/2023 9:00,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,FALSE,FALSE,4,8,2023,4/6/2023 17:05,41.74889203,-87.57715022
12018044,JD195071,3/25/2020 21:34,CRIMINAL TRESPASS,TO VEHICLE,STREET,FALSE,FALSE,8,16,2020,4/1/2020 15:52,41.77488517,-87.684745
12244584,JD458085,12/13/2020 13:30,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,18,27,2020,12/20/2020 15:50,41.90590547,-87.64254109
12243853,JD457691,12/13/2020 1:20,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,19,46,2020,12/20/2020 15:50,41.96273742,-87.65066369
12019211,JD196907,3/22/2020 14:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,FALSE,FALSE,14,1,2020,4/1/2020 15:50,41.90933912,-87.68597575
13027726,JG206479,3/30/2023 1:11,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,24,48,2023,4/6/2023 17:05,41.99371789,-87.65550117
12243877,JD457709,12/13/2020 2:14,ASSAULT,AGGRAVATED - HANDGUN,STREET,FALSE,FALSE,16,45,2020,12/20/2020 15:50,41.96887512,-87.75325789
12247432,JD461918,12/7/2020 9:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,FALSE,FALSE,11,28,2020,12/20/2020 15:46,41.87686448,-87.74368451
12018751,JD196288,3/2/2020 12:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,STREET,FALSE,FALSE,25,29,2020,4/1/2020 15:50,41.9045773,-87.77301962
12017001,JD194445,3/25/2020 1:32,ASSAULT,SIMPLE,RESTAURANT,TRUE,FALSE,12,27,2020,4/1/2020 15:52,41.88175667,-87.68644519
12018035,JD195441,3/25/2020 9:00,DECEPTIVE PRACTICE,BOGUS CHECK,RESIDENCE,FALSE,FALSE,19,47,2020,4/1/2020 15:52,41.95661597,-87.68733207
12019875,JD194310,3/24/2020 20:54,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,7,17,2020,4/1/2020 15:50,41.76215024,-87.67103287
12017344,JD194882,3/25/2020 17:00,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,6,21,2020,4/1/2020 15:52,41.74271022,-87.63408818
12019688,JD194017,3/24/2020 0:01,THEFT,OVER $500,STREET,FALSE,FALSE,6,6,2020,4/1/2020 15:50,41.75111957,-87.61464717
12016945,JD194444,3/25/2020 0:00,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,OTHER (SPECIFY),FALSE,FALSE,7,20,2020,4/1/2020 15:52,41.77809913,-87.63382853
12017150,JD194528,3/25/2020 7:40,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,6,6,2020,4/1/2020 15:52,41.75111957,-87.61464717
12017384,JD194983,3/25/2020 19:00,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,FALSE,25,36,2020,4/1/2020 15:52,41.91918907,-87.75723179
12020004,JD197766,3/25/2020 14:21,OTHER OFFENSE,TAMPER WITH MOTOR VEHICLE,ALLEY,FALSE,FALSE,22,19,2020,4/1/2020 15:52,41.71851366,-87.6706826
12244202,JD458130,12/13/2020 13:00,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,19,47,2020,12/20/2020 15:50,41.95324213,-87.67744016
12017848,JD195405,3/25/2020 20:00,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,12,28,2020,4/1/2020 15:52,41.86821992,-87.66404656
12019148,JD196774,3/24/2020 9:00,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,24,49,2020,4/1/2020 15:50,42.01718488,-87.66416858
12019491,JD197002,3/23/2020 19:00,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,3,7,2020,4/1/2020 15:50,41.76177105,-87.568862
12247245,JD456638,11/28/2020 21:43,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,FALSE,FALSE,8,17,2020,12/20/2020 15:46,41.77724933,-87.69182264
12019867,JD195631,3/24/2020 0:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,FALSE,FALSE,18,2,2020,4/1/2020 15:50,41.90560103,-87.63215558
12017327,JD194912,3/25/2020 6:00,CRIMINAL DAMAGE,TO VEHICLE,OTHER (SPECIFY),FALSE,FALSE,6,21,2020,4/1/2020 15:52,41.74658247,-87.63907015
12016451,JD187353,3/16/2020 11:35,THEFT,$500 AND UNDER,APARTMENT,FALSE,TRUE,4,7,2020,4/1/2020 15:50,41.75088937,-87.55772582
12017050,JD194520,3/25/2020 6:18,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,TRUE,22,34,2020,4/1/2020 15:52,41.70810502,-87.65015985
12017546,JD195060,3/25/2020 21:20,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,20,40,2020,4/1/2020 15:52,41.97115986,-87.69510975
13027095,JG204572,3/30/2023 9:54,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,12,27,2023,4/6/2023 17:05,41.89378904,-87.65161879
12017520,JD194978,3/25/2020 19:25,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,25,29,2020,4/1/2020 15:52,41.92961194,-87.80523192
12244996,JD459130,12/13/2020 3:30,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,FALSE,TRUE,8,16,2020,12/20/2020 15:50,41.78546263,-87.69966815
12017213,JD194668,3/25/2020 12:12,ASSAULT,SIMPLE,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,6,21,2020,4/1/2020 15:52,41.74618588,-87.66333306
12018607,JD195967,3/25/2020 16:00,BURGLARY,FORCIBLE ENTRY,OTHER (SPECIFY),FALSE,FALSE,10,28,2020,4/1/2020 15:52,41.8624521,-87.69253924
12019011,JD193157,3/23/2020 9:09,CRIMINAL DAMAGE,TO VEHICLE,GAS STATION,FALSE,FALSE,6,21,2020,4/1/2020 15:50,41.73671109,-87.66308714
12018694,JD196273,2/29/2020 12:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,ANIMAL HOSPITAL,FALSE,FALSE,19,47,2020,4/1/2020 15:50,41.95635299,-87.69329428
12244449,JD458332,12/13/2020 18:55,NARCOTICS,POSSESS - COCAINE,STREET,TRUE,FALSE,9,12,2020,12/20/2020 15:50,41.82294724,-87.68645414
12017190,JD194732,3/25/2020 3:00,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,TRUE,5,34,2020,4/1/2020 15:52,41.68081326,-87.64566402
12017463,JD194819,3/25/2020 15:45,ASSAULT,SIMPLE,ALLEY,FALSE,TRUE,8,13,2020,4/1/2020 15:52,41.79307903,-87.73728383
12018557,JD196124,3/24/2020 11:30,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,FALSE,TRUE,22,19,2020,4/1/2020 15:50,41.69181818,-87.67809631
12019246,JD196982,3/9/2020 9:30,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,7,16,2020,4/1/2020 15:50,41.77860561,-87.65933309
12016239,JD186123,3/15/2020 0:20,THEFT,$500 AND UNDER,APARTMENT,FALSE,TRUE,6,6,2020,4/1/2020 15:50,41.75751475,-87.60781374
12017499,JD194803,3/25/2020 15:10,ASSAULT,SIMPLE,GROCERY FOOD STORE,FALSE,FALSE,18,27,2020,4/1/2020 15:52,41.90377576,-87.63932407
12017231,JD194723,3/25/2020 12:30,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,22,34,2020,4/1/2020 15:52,41.70410632,-87.65104812
12018780,JD195927,3/25/2020 21:15,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,FALSE,FALSE,19,43,2020,4/1/2020 15:52,41.9302836,-87.64364889
12243993,JD457860,12/13/2020 2:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,6,6,2020,12/20/2020 15:50,41.75793134,-87.60903319
12019294,JD197032,3/21/2020 17:00,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,FALSE,2,4,2020,4/1/2020 15:50,41.81590937,-87.59815643
12246092,JD458394,12/13/2020 21:40,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,14,26,2020,12/20/2020 15:50,41.90551247,-87.71259988
12018501,JD196026,3/19/2020 10:00,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,5,34,2020,4/1/2020 15:50,41.6700835,-87.6416496
12017873,JD195265,3/25/2020 21:00,BURGLARY,FORCIBLE ENTRY,CONVENIENCE STORE,FALSE,FALSE,24,50,2020,4/1/2020 15:52,42.00486418,-87.69908877
12244269,JD458227,12/13/2020 17:27,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,TRUE,7,20,2020,12/20/2020 15:50,41.77881849,-87.63750168
12017039,JD194503,3/25/2020 5:00,THEFT,FROM BUILDING,RESIDENCE,FALSE,TRUE,11,28,2020,4/1/2020 15:52,41.87522391,-87.72899763
12017767,JD195268,3/25/2020 19:00,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,14,32,2020,4/1/2020 15:52,41.92937945,-87.69268936
12016983,JD194403,3/25/2020 0:03,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,10,22,2020,4/1/2020 15:52,41.83997545,-87.72565227
12017560,JD195085,3/25/2020 4:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,17,30,2020,4/1/2020 15:52,41.93895223,-87.73772096
12342452,JE201931,4/17/2021 9:00,NARCOTICS,FOUND SUSPECT NARCOTICS,ALLEY,TRUE,FALSE,4,10,2021,4/24/2021 17:01,41.7350113,-87.55414317
12017351,JD194925,3/25/2020 7:30,ASSAULT,SIMPLE,SIDEWALK,FALSE,TRUE,16,45,2020,4/1/2020 15:52,41.95091975,-87.75707482
12247708,JD461703,11/25/2020 8:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,6,17,2020,12/20/2020 15:46,41.7485673,-87.63060923
12018229,JD195078,3/25/2020 22:17,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,FALSE,FALSE,2,20,2020,4/1/2020 15:52,41.79050151,-87.62235911
12246182,JD457736,12/13/2020 3:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,16,36,2020,12/20/2020 15:50,41.94675155,-87.77040449
12017418,JD194626,3/25/2020 8:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,24,49,2020,4/1/2020 15:52,42.01129255,-87.6812339
12017091,JD194506,3/25/2020 7:27,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,FALSE,FALSE,6,8,2020,4/1/2020 15:52,41.72862527,-87.60302106
12017259,JD194728,3/25/2020 13:50,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,FALSE,FALSE,5,34,2020,4/1/2020 15:52,41.68071815,-87.64444601
12017376,JD194784,3/25/2020 14:55,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,FALSE,12,28,2020,4/1/2020 15:52,41.87223546,-87.66416622
12017321,JD194898,3/25/2020 13:00,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENCE - GARAGE,FALSE,TRUE,8,16,2020,4/1/2020 15:52,41.78182357,-87.69468824
12016968,JD194459,3/25/2020 2:45,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,3,8,2020,4/1/2020 15:52,41.76184137,-87.59088248
12016941,JD194415,3/25/2020 0:39,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,FALSE,5,34,2020,4/1/2020 15:52,41.68458648,-87.64700036
12017158,JD194640,3/25/2020 9:30,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,17,39,2020,4/1/2020 15:52,41.96307863,-87.74129083
12019100,JD196811,3/21/2020 14:00,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,4,8,2020,4/1/2020 15:50,41.75264106,-87.5784512
12017655,JD195165,3/25/2020 15:30,OTHER OFFENSE,OTHER VEHICLE OFFENSE,RESIDENCE,FALSE,FALSE,7,20,2020,4/1/2020 15:52,41.7920021,-87.64388281
12017278,JD194827,3/25/2020 15:35,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,6,17,2020,4/1/2020 15:52,41.75487366,-87.66841029
12017099,JD194530,3/25/2020 8:00,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,RESIDENCE,FALSE,FALSE,4,8,2020,4/1/2020 15:52,41.73154011,-87.5788705
12019099,JD196776,3/25/2020 17:50,THEFT,OVER $500,SIDEWALK,FALSE,FALSE,19,46,2020,4/1/2020 15:52,41.94972951,-87.64325918
12017525,JD195070,3/25/2020 21:50,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,12,27,2020,4/1/2020 15:52,41.88195798,-87.69991278
12017539,JD195069,3/25/2020 21:27,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,9,20,2020,4/1/2020 15:52,41.79576025,-87.65005855
12244416,JD458310,12/13/2020 16:28,THEFT,RETAIL THEFT,GAS STATION,FALSE,FALSE,7,16,2020,12/20/2020 15:50,41.7796184,-87.65376796
12017474,JD195005,3/25/2020 5:00,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,FALSE,FALSE,4,8,2020,4/1/2020 15:52,41.72863485,-87.59978613
12444804,JE327602,8/5/2021 20:04,THEFT,$500 AND UNDER,RESIDENCE,FALSE,TRUE,5,34,2021,8/12/2021 17:02,41.69527928,-87.62631974
12017583,JD195033,3/25/2020 20:00,BURGLARY,HOME INVASION,APARTMENT,FALSE,FALSE,17,33,2020,4/1/2020 15:52,41.96732673,-87.71577654
12243839,JD457752,12/13/2020 3:36,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,7,15,2020,12/20/2020 15:50,41.79292139,-87.67426595
12018169,JD195215,3/25/2020 0:00,CRIMINAL TRESPASS,TO VEHICLE,STREET,FALSE,FALSE,18,43,2020,4/1/2020 15:52,41.92087891,-87.64132873
13026266,JG204402,3/30/2023 8:47,BATTERY,SIMPLE,RESIDENCE,FALSE,FALSE,16,41,2023,4/6/2023 17:05,41.97520912,-87.8376813
12018790,JD196413,3/16/2020 9:30,ASSAULT,SIMPLE,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,19,47,2020,4/1/2020 15:50,41.9477715,-87.67431653
12244155,JD457918,12/13/2020 10:00,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,4,8,2020,12/20/2020 15:50,41.75761443,-87.58611527
12244214,JD458107,12/13/2020 15:00,ASSAULT,SIMPLE,STREET,FALSE,TRUE,25,29,2020,12/20/2020 15:50,41.90927234,-87.77407335
12018665,JD196287,3/13/2020 17:30,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,FALSE,FALSE,14,32,2020,4/1/2020 15:50,41.92393809,-87.70719602
12017174,JD194672,3/25/2020 9:30,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,9,11,2020,4/1/2020 15:52,41.83580459,-87.63769572
12243859,JD457702,12/13/2020 0:30,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,2,4,2020,12/20/2020 15:50,41.81760435,-87.60187158
12017489,JD195022,3/25/2020 20:09,ASSAULT,AGGRAVATED - HANDGUN,STREET,FALSE,FALSE,3,6,2020,4/1/2020 15:52,41.76740918,-87.62116987
12017646,JD194475,3/25/2020 3:30,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,7,6,2020,4/1/2020 15:52,41.76808977,-87.65055386
12017339,JD194872,3/25/2020 16:45,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,8,16,2020,4/1/2020 15:52,41.77493922,-87.68217086
12017753,JD195260,3/25/2020 23:00,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,FALSE,FALSE,12,26,2020,4/1/2020 15:52,41.90228413,-87.68947059
12020099,JD197879,3/24/2020 14:00,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,FALSE,FALSE,20,46,2020,4/1/2020 15:50,41.97028143,-87.65765453
12017855,JD195395,3/25/2020 15:00,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,18,43,2020,4/1/2020 15:52,41.92074397,-87.658306
12244041,JD457937,12/13/2020 11:00,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,STREET,TRUE,FALSE,7,6,2020,12/20/2020 15:50,41.76461445,-87.65733889
12017010,JD194468,3/25/2020 3:38,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,APARTMENT,TRUE,TRUE,19,46,2020,4/1/2020 15:52,41.96424933,-87.6561997
12017370,JD194966,3/25/2020 12:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,6,21,2020,4/1/2020 15:52,41.74262292,-87.64508186
12017564,JD195104,3/25/2020 22:15,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,FALSE,TRUE,3,6,2020,4/1/2020 15:52,41.76748171,-87.61782599
13025971,JG204191,3/30/2023 1:02,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,FALSE,25,37,2023,4/6/2023 17:05,41.91313673,-87.75751768
13026350,JG204576,3/30/2023 11:18,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,24,49,2023,4/6/2023 17:05,42.01834133,-87.68298719
12017334,JD194935,3/25/2020 18:00,THEFT,FROM BUILDING,OTHER (SPECIFY),FALSE,FALSE,14,32,2020,4/1/2020 15:52,41.93203076,-87.70668322
12244329,JD458123,12/13/2020 15:26,BATTERY,AGGRAVATED - HANDGUN,STREET,FALSE,FALSE,11,24,2020,12/20/2020 15:50,41.87173211,-87.71844893
12016995,JD194393,3/25/2020 0:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,15,37,2020,4/1/2020 15:52,41.88638227,-87.76339888
12017086,JD194513,3/25/2020 7:30,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,FALSE,FALSE,16,36,2020,4/1/2020 15:52,41.94779066,-87.76022759
12247269,JD461640,12/11/2020 8:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,5,8,2020,12/20/2020 15:46,41.72156633,-87.59477489
12017426,JD194964,3/25/2020 19:03,CRIMINAL DAMAGE,TO PROPERTY,STREET,FALSE,FALSE,15,37,2020,4/1/2020 15:52,41.88931534,-87.75451444
12017403,JD194930,3/25/2020 7:30,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,FALSE,FALSE,18,2,2020,4/1/2020 15:52,41.89567514,-87.62856915
12244367,JD458308,12/13/2020 19:04,OTHER OFFENSE,GUN OFFENDER - ANNUAL REGISTRATION,STREET,TRUE,FALSE,6,17,2020,12/20/2020 15:50,41.75353895,-87.66351681
12244274,JD458163,12/13/2020 16:02,CRIMINAL TRESPASS,TO LAND,OTHER (SPECIFY),TRUE,FALSE,19,46,2020,12/20/2020 15:50,41.96853307,-87.65481217
12017584,JD195108,3/25/2020 22:34,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,TRUE,FALSE,5,9,2020,4/1/2020 15:52,41.70837016,-87.62594559
12244702,JD458629,12/13/2020 8:00,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,TRUE,TRUE,15,29,2020,12/20/2020 15:50,41.87844907,-87.77296518
12540756,JE445114,11/14/2021 13:40,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESTAURANT,FALSE,FALSE,18,42,2021,11/21/2021 15:48,41.89135211,-87.6311178
12019009,JD194738,3/25/2020 14:10,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,FALSE,FALSE,6,18,2020,4/1/2020 15:52,41.75292117,-87.67677526
12019697,JD197464,1/14/2020 11:46,ASSAULT,SIMPLE,STREET,FALSE,FALSE,4,7,2020,4/1/2020 15:50,41.75125724,-87.55531
12019073,JD196761,3/18/2020 19:30,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,10,24,2020,4/1/2020 15:50,41.85991223,-87.71889256
12017768,JD195298,3/25/2020 10:30,THEFT,OVER $500,RESIDENCE - PORCH / HALLWAY,FALSE,FALSE,2,20,2020,4/1/2020 15:52,41.7866708,-87.62063773
13026465,JG204948,3/30/2023 15:20,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,4,7,2023,4/6/2023 17:05,41.74564716,-87.55035383
12017479,JD194995,3/25/2020 19:36,ASSAULT,AGGRAVATED - HANDGUN,STREET,FALSE,FALSE,25,36,2020,4/1/2020 15:52,41.91909768,-87.76090694
12017932,JD195506,3/25/2020 12:32,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,TRUE,4,7,2020,4/1/2020 15:52,41.75298521,-87.54911757
12017246,JD194746,3/25/2020 13:00,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,4,7,2020,4/1/2020 15:52,41.7111841,-87.56334539
12017529,JD195046,3/25/2020 20:45,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE - PORCH / HALLWAY,TRUE,TRUE,5,9,2020,4/1/2020 15:52,41.69996718,-87.6166671
12243976,JD457863,12/13/2020 9:05,NARCOTICS,POSSESS - HEROIN (WHITE),SIDEWALK,TRUE,FALSE,11,27,2020,12/20/2020 15:50,41.89546994,-87.71540044
12017534,JD195072,3/25/2020 21:50,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,5,9,2020,4/1/2020 15:52,41.69037179,-87.61208718
12016931,JD194427,3/25/2020 0:09,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,STREET,TRUE,FALSE,6,6,2020,4/1/2020 15:52,41.7489594,-87.60759859
12017685,JD194743,3/25/2020 13:00,THEFT,RETAIL THEFT,GROCERY FOOD STORE,FALSE,FALSE,12,25,2020,4/1/2020 15:52,41.85212397,-87.67913125
12017294,JD194792,3/25/2020 15:10,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,4,8,2020,4/1/2020 15:52,41.74771987,-87.59695609
12017313,JD194796,3/25/2020 13:00,ROBBERY,ARMED - OTHER DANGEROUS WEAPON,SIDEWALK,FALSE,FALSE,6,8,2020,4/1/2020 15:52,41.74216956,-87.60190391
13026017,JG204260,3/30/2023 3:04,THEFT,OVER $500,RESIDENCE,FALSE,FALSE,8,17,2023,4/6/2023 17:05,41.77445533,-87.69571085
12018081,JD195419,3/25/2020 18:00,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,FALSE,FALSE,4,10,2020,4/1/2020 15:52,41.74036607,-87.54538351
12017770,JD188560,3/17/2020 14:15,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,6,21,2020,4/1/2020 15:50,41.73625998,-87.62806878
12017576,JD195515,3/25/2020 19:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,10,24,2020,4/1/2020 15:52,41.85830016,-87.71153326
12018433,JD195084,3/25/2020 22:10,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,FALSE,25,29,2020,4/1/2020 15:52,41.90928035,-87.77346344
12017167,JD194582,3/25/2020 10:21,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,11,28,2020,4/1/2020 15:52,41.87787673,-87.73406933
12247591,JD462109,6/6/2020 21:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,22,21,2020,12/20/2020 15:46,41.72613999,-87.65793285
12017444,JD194893,3/25/2020 9:51,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,11,28,2020,4/1/2020 15:52,41.8700887,-87.70183269
